0.76899564,0.76899564,0.76899564
0.7589514,0.7589514,0.7589514
0.7539857,0.7539857,0.7539857
0.7539857,0.7539857,0.7539857
0.74695146,0.74695146,0.74695146
0.74695146,0.74695146,0.74695146
0.7378484,0.7378484,0.7378484
0.7378484,0.7378484,0.7378484
0.7385524,0.7385524,0.7385524
0.7385524,0.7385524,0.7385524
0.7302469,0.7302469,0.7302469
0.7302469,0.7302469,0.7302469
0.23174155,0.23174155,0.23174155
0.22778167,0.22778167,0.22778167
0.21999602,0.21999602,0.21999602
0.21999602,0.21999602,0.21999602
0.22135733,0.22135733,0.22135733
0.22135733,0.22135733,0.22135733
0.22357021,0.22357021,0.22357021
0.21970291,0.21970291,0.21970291
0.21914807,0.21914807,0.21914807
0.22300905,0.22300905,0.22300905
0.22551493,0.22551493,0.22551493
0.22551493,0.22551493,0.22551493
0.22381999,0.22381999,0.22381999
0.22381999,0.22381999,0.22381999
0.22773442,0.22773442,0.22773442
0.22773442,0.22773442,0.22773442
0.22716641,0.22716641,0.22716641
0.22716641,0.22716641,0.22716641
0.22716641,0.22716641,0.22716641
0.22716641,0.22716641,0.22716641
0.22941715,0.22941715,0.22941715
0.22941715,0.22941715,0.22941715
0.22941715,0.22941715,0.22941715
0.22941715,0.22941715,0.22941715
0.22941715,0.22941715,0.22941715
0.22941715,0.22941715,0.22941715
0.22941715,0.22941715,0.22941715
0.2333957,0.2333957,0.2333957
0.2328184,0.2328184,0.2328184
0.23683594,0.23683594,0.23683594
0.23683594,0.23683594,0.23683594
0.23683594,0.23683594,0.23683594
0.23944353,0.23944353,0.23944353
0.23944353,0.23944353,0.23944353
0.23944353,0.23944353,0.23944353
0.24353695,0.24353695,0.24353695
0.2476772,0.2476772,0.2476772
0.2476772,0.2476772,0.2476772
0.2388563,0.2388563,0.2388563
0.23082118,0.23082118,0.23082118
0.23082118,0.23082118,0.23082118
0.22687176,0.22687176,0.22687176
0.23423621,0.23423621,0.23423621
0.26346162,0.26346162,0.26346162
0.28123844,0.28123844,0.28123844
0.27224877,0.27224877,0.27224877
0.2659491,0.2659491,0.2659491
0.2659491,0.2659491,0.2659491
0.2616019,0.2616019,0.2616019
0.25730386,0.25730386,0.25730386
0.26128995,0.26128995,0.26128995
0.2656336,0.2656336,0.2656336
0.27002704,0.27002704,0.27002704
0.27002704,0.27002704,0.27002704
0.27002704,0.27002704,0.27002704
0.27896547,0.27896547,0.27896547
0.27896547,0.27896547,0.27896547
0.27896547,0.27896547,0.27896547
0.27831325,0.27831325,0.27831325
0.27831325,0.27831325,0.27831325
0.2828519,0.2828519,0.2828519
0.2828519,0.2828519,0.2828519
0.28744256,0.28744256,0.28744256
0.29008654,0.29008654,0.29008654
0.29008654,0.29008654,0.29008654
0.28941602,0.28941602,0.28941602
0.29408187,0.29408187,0.29408187
0.29408187,0.29408187,0.29408187
0.29408187,0.29408187,0.29408187
0.29880115,0.29880115,0.29880115
0.30357447,0.30357447,0.30357447
0.30840254,0.30840254,0.30840254
0.30770203,0.30770203,0.30770203
0.3028819,0.3028819,0.3028819
0.3028819,0.3028819,0.3028819
0.30770203,0.30770203,0.30770203
0.31257734,0.31257734,0.31257734
0.31750846,0.31750846,0.31750846
0.32249618,0.32249618,0.32249618
0.31750846,0.31750846,0.31750846
0.32070905,0.32070905,0.32070905
0.32573333,0.32573333,0.32573333
0.32573333,0.32573333,0.32573333
0.3308152,0.3308152,0.3308152
0.33262298,0.33262298,0.33262298
0.33262298,0.33262298,0.33262298
0.33778378,0.33778378,0.33778378
0.33778378,0.33778378,0.33778378
0.3430037,0.3430037,0.3430037
0.3430037,0.3430037,0.3430037
0.3430037,0.3430037,0.3430037
0.34828338,0.34828338,0.34828338
0.3555512,0.3555512,0.3555512
0.3609748,0.3609748,0.3609748
0.3664602,0.3664602,0.3664602
0.3664602,0.3664602,0.3664602
0.36961955,0.36961955,0.36961955
0.36961955,0.36961955,0.36961955
0.37282178,0.37282178,0.37282178
0.37282178,0.37282178,0.37282178
0.3784431,0.3784431,0.3784431
0.3784431,0.3784431,0.3784431
0.387819,0.387819,0.387819
0.387819,0.387819,0.387819
0.387819,0.387819,0.387819
0.387819,0.387819,0.387819
0.39237487,0.39237487,0.39237487
0.39237487,0.39237487,0.39237487
0.39822015,0.39822015,0.39822015
0.40413237,0.40413237,0.40413237
0.40413237,0.40413237,0.40413237
0.4101123,0.4101123,0.4101123
0.41964406,0.41964406,0.41964406
0.41355622,0.41355622,0.41355622
0.41355622,0.41355622,0.41355622
0.41964406,0.41964406,0.41964406
0.4258018,0.4258018,0.4258018
0.43202993,0.43202993,0.43202993
0.43202993,0.43202993,0.43202993
0.43202993,0.43202993,0.43202993
0.43832937,0.43832937,0.43832937
0.43832937,0.43832937,0.43832937
0.44470108,0.44470108,0.44470108
0.44470108,0.44470108,0.44470108
0.4511458,0.4511458,0.4511458
0.45766416,0.45766416,0.45766416
0.45766416,0.45766416,0.45766416
0.45766416,0.45766416,0.45766416
0.46950182,0.46950182,0.46950182
0.46950182,0.46950182,0.46950182
0.46950182,0.46950182,0.46950182
0.47623062,0.47623062,0.47623062
0.47623062,0.47623062,0.47623062
0.48303646,0.48303646,0.48303646
0.48303646,0.48303646,0.48303646
0.4899202,0.4899202,0.4899202
0.4968829,0.4968829,0.4968829
0.4968829,0.4968829,0.4968829
0.50392526,0.50392526,0.50392526
0.50392526,0.50392526,0.50392526
0.5110483,0.5110483,0.5110483
0.5182529,0.5182529,0.5182529
0.52554005,0.52554005,0.52554005
0.52766895,0.52766895,0.52766895
0.53506404,0.53506404,0.53506404
0.53881264,0.53881264,0.53881264
0.53881264,0.53881264,0.53881264
0.54633546,0.54633546,0.54633546
0.5539442,0.5539442,0.5539442
0.5616403,0.5616403,0.5616403
0.56275886,0.56275886,0.56275886
0.56275886,0.56275886,0.56275886
0.56275886,0.56275886,0.56275886
0.56275886,0.56275886,0.56275886
0.5655321,0.5655321,0.5655321
0.573361,0.573361,0.573361
0.5812794,0.5812794,0.5812794
0.5892884,0.5892884,0.5892884
0.5892884,0.5892884,0.5892884
0.5892884,0.5892884,0.5892884
0.5910451,0.5910451,0.5910451
0.5910451,0.5910451,0.5910451
0.59975624,0.59975624,0.59975624
0.59975624,0.59975624,0.59975624
0.6079768,0.6079768,0.6079768
0.61629176,0.61629176,0.61629176
0.61750036,0.61750036,0.61750036
0.6259244,0.6259244,0.6259244
0.6259244,0.6259244,0.6259244
0.6259244,0.6259244,0.6259244
0.6211042,0.6211042,0.6211042
0.6295695,0.6295695,0.6295695
0.6295695,0.6295695,0.6295695
0.6381318,0.6381318,0.6381318
0.6467922,0.6467922,0.6467922
0.65999216,0.65999216,0.65999216
0.65558714,0.65558714,0.65558714
0.6600276,0.6600276,0.6600276
0.67023414,0.67023414,0.67023414
0.67926216,0.67926216,0.67926216
0.6831688,0.6831688,0.6831688
0.6831688,0.6831688,0.6831688
0.68448734,0.68448734,0.68448734
0.68448734,0.68448734,0.68448734
0.6819253,0.6819253,0.6819253
0.6910872,0.6910872,0.6910872
0.70102745,0.70102745,0.70102745
0.7104082,0.7104082,0.7104082
0.7117715,0.7117715,0.7117715
0.7117715,0.7117715,0.7117715
0.7212756,0.7212756,0.7212756
0.7158375,0.7158375,0.7158375
0.7220042,0.7220042,0.7220042
0.71587545,0.71587545,0.71587545
0.71724796,0.71724796,0.71724796
0.71724796,0.71724796,0.71724796
0.7241173,0.7241173,0.7241173
0.73376274,0.73376274,0.73376274
0.7463569,0.7463569,0.7463569
0.7562568,0.7562568,0.7562568
0.7663105,0.7663105,0.7663105
0.7663105,0.7663105,0.7663105
0.7620268,0.7620268,0.7620268
0.7620268,0.7620268,0.7620268
0.7606207,0.7606207,0.7606207
0.7620669,0.7620669,0.7620669
0.7620669,0.7620669,0.7620669
0.7635153,0.7635153,0.7635153
0.7614237,0.7614237,0.7614237
0.75572556,0.75572556,0.75572556
0.7514651,0.7514651,0.7514651
0.7614237,0.7614237,0.7614237
0.77586716,0.77586716,0.77586716
0.78610516,0.78610516,0.78610516
0.78610516,0.78610516,0.78610516
0.78610516,0.78610516,0.78610516
0.77950865,0.77950865,0.77950865
0.78098565,0.78098565,0.78098565
0.7824654,0.7824654,0.7824654
0.7868777,0.7868777,0.7868777
0.7847307,0.7847307,0.7847307
0.7950704,0.7950704,0.7950704
0.7877047,0.7877047,0.7877047
0.7877047,0.7877047,0.7877047
0.78700155,0.78700155,0.78700155
0.78700155,0.78700155,0.78700155
0.78700155,0.78700155,0.78700155
0.78700155,0.78700155,0.78700155
0.7855557,0.7855557,0.7855557
0.7855557,0.7855557,0.7855557
0.7870427,0.7870427,0.7870427
0.7870427,0.7870427,0.7870427
0.7826582,0.7826582,0.7826582
0.7826582,0.7826582,0.7826582
0.77465844,0.77465844,0.77465844
0.78488266,0.78488266,0.78488266
0.78348124,0.78348124,0.78348124
0.78348124,0.78348124,0.78348124
0.7682263,0.7682263,0.7682263
0.7733134,0.7733134,0.7733134
0.7733134,0.7733134,0.7733134
0.769008,0.769008,0.769008
0.7675381,0.7675381,0.7675381
0.7675381,0.7675381,0.7675381
0.76899564,0.76899564,0.76899564
0.7589514,0.7589514,0.7589514
0.7539857,0.7539857,0.7539857
0.7539857,0.7539857,0.7539857
0.74695146,0.74695146,0.74695146
0.74695146,0.74695146,0.74695146
0.7378484,0.7378484,0.7378484
0.7378484,0.7378484,0.7378484
0.7385524,0.7385524,0.7385524
0.7385524,0.7385524,0.7385524
0.7302469,0.7302469,0.7302469
0.7302469,0.7302469,0.7302469
0.23574673,0.23574673,0.23574673
0.22778167,0.22778167,0.22778167
0.22386667,0.22386667,0.22386667
0.21999602,0.21999602,0.21999602
0.22135733,0.22135733,0.22135733
0.22524361,0.22524361,0.22524361
0.22357021,0.22357021,0.22357021
0.22357021,0.22357021,0.22357021
0.21914807,0.21914807,0.21914807
0.22300905,0.22300905,0.22300905
0.22551493,0.22551493,0.22551493
0.22551493,0.22551493,0.22551493
0.22381999,0.22381999,0.22381999
0.22773442,0.22773442,0.22773442
0.22716641,0.22716641,0.22716641
0.22716641,0.22716641,0.22716641
0.22716641,0.22716641,0.22716641
0.22716641,0.22716641,0.22716641
0.22941715,0.22941715,0.22941715
0.22941715,0.22941715,0.22941715
0.22941715,0.22941715,0.22941715
0.22941715,0.22941715,0.22941715
0.22941715,0.22941715,0.22941715
0.22941715,0.22941715,0.22941715
0.22941715,0.22941715,0.22941715
0.22941715,0.22941715,0.22941715
0.22884639,0.22884639,0.22884639
0.2328184,0.2328184,0.2328184
0.2328184,0.2328184,0.2328184
0.23683594,0.23683594,0.23683594
0.23683594,0.23683594,0.23683594
0.23683594,0.23683594,0.23683594
0.24353695,0.24353695,0.24353695
0.23944353,0.23944353,0.23944353
0.23944353,0.23944353,0.23944353
0.24353695,0.24353695,0.24353695
0.24707642,0.24707642,0.24707642
0.24294294,0.24294294,0.24294294
0.2388563,0.2388563,0.2388563
0.23082118,0.23082118,0.23082118
0.22630523,0.22630523,0.22630523
0.22630523,0.22630523,0.22630523
0.24647667,0.24647667,0.24647667
0.276718,0.276718,0.276718
0.2951127,0.2951127,0.2951127
0.28123844,0.28123844,0.28123844
0.2703462,0.2703462,0.2703462
0.2703462,0.2703462,0.2703462
0.26128995,0.26128995,0.26128995
0.26128995,0.26128995,0.26128995
0.26128995,0.26128995,0.26128995
0.27002704,0.27002704,0.27002704
0.2744708,0.2744708,0.2744708
0.27002704,0.27002704,0.27002704
0.27002704,0.27002704,0.27002704
0.27896547,0.27896547,0.27896547
0.27896547,0.27896547,0.27896547
0.27896547,0.27896547,0.27896547
0.27831325,0.27831325,0.27831325
0.27831325,0.27831325,0.27831325
0.2828519,0.2828519,0.2828519
0.2828519,0.2828519,0.2828519
0.28744256,0.28744256,0.28744256
0.29008654,0.29008654,0.29008654
0.29008654,0.29008654,0.29008654
0.28941602,0.28941602,0.28941602
0.29408187,0.29408187,0.29408187
0.29408187,0.29408187,0.29408187
0.29408187,0.29408187,0.29408187
0.29880115,0.29880115,0.29880115
0.30357447,0.30357447,0.30357447
0.30840254,0.30840254,0.30840254
0.30770203,0.30770203,0.30770203
0.30770203,0.30770203,0.30770203
0.30770203,0.30770203,0.30770203
0.30770203,0.30770203,0.30770203
0.31750846,0.31750846,0.31750846
0.32249618,0.32249618,0.32249618
0.32249618,0.32249618,0.32249618
0.31750846,0.31750846,0.31750846
0.32070905,0.32070905,0.32070905
0.32573333,0.32573333,0.32573333
0.3300778,0.3300778,0.3300778
0.3300778,0.3300778,0.3300778
0.33262298,0.33262298,0.33262298
0.33262298,0.33262298,0.33262298
0.33778378,0.33778378,0.33778378
0.33778378,0.33778378,0.33778378
0.3430037,0.3430037,0.3430037
0.3430037,0.3430037,0.3430037
0.34600994,0.34600994,0.34600994
0.3513241,0.3513241,0.3513241
0.3555512,0.3555512,0.3555512
0.3609748,0.3609748,0.3609748
0.3664602,0.3664602,0.3664602
0.3664602,0.3664602,0.3664602
0.36961955,0.36961955,0.36961955
0.36961955,0.36961955,0.36961955
0.37282178,0.37282178,0.37282178
0.37282178,0.37282178,0.37282178
0.3784431,0.3784431,0.3784431
0.3784431,0.3784431,0.3784431
0.387819,0.387819,0.387819
0.387819,0.387819,0.387819
0.387819,0.387819,0.387819
0.387819,0.387819,0.387819
0.39237487,0.39237487,0.39237487
0.39822015,0.39822015,0.39822015
0.39822015,0.39822015,0.39822015
0.40413237,0.40413237,0.40413237
0.40413237,0.40413237,0.40413237
0.4101123,0.4101123,0.4101123
0.41964406,0.41964406,0.41964406
0.41964406,0.41964406,0.41964406
0.41964406,0.41964406,0.41964406
0.41964406,0.41964406,0.41964406
0.4258018,0.4258018,0.4258018
0.43202993,0.43202993,0.43202993
0.43202993,0.43202993,0.43202993
0.43202993,0.43202993,0.43202993
0.43832937,0.43832937,0.43832937
0.43832937,0.43832937,0.43832937
0.44470108,0.44470108,0.44470108
0.44470108,0.44470108,0.44470108
0.4511458,0.4511458,0.4511458
0.45766416,0.45766416,0.45766416
0.45766416,0.45766416,0.45766416
0.46425742,0.46425742,0.46425742
0.46950182,0.46950182,0.46950182
0.46950182,0.46950182,0.46950182
0.47623062,0.47623062,0.47623062
0.47623062,0.47623062,0.47623062
0.48303646,0.48303646,0.48303646
0.48303646,0.48303646,0.48303646
0.48303646,0.48303646,0.48303646
0.4899202,0.4899202,0.4899202
0.4968829,0.4968829,0.4968829
0.4968829,0.4968829,0.4968829
0.50392526,0.50392526,0.50392526
0.50392526,0.50392526,0.50392526
0.5110483,0.5110483,0.5110483
0.5110483,0.5110483,0.5110483
0.5182529,0.5182529,0.5182529
0.5203576,0.5203576,0.5203576
0.5318798,0.5318798,0.5318798
0.5303082,0.5303082,0.5303082
0.5313753,0.5313753,0.5313753
0.53881264,0.53881264,0.53881264
0.54633546,0.54633546,0.54633546
0.5539442,0.5539442,0.5539442
0.55505013,0.55505013,0.55505013
0.55505013,0.55505013,0.55505013
0.56275886,0.56275886,0.56275886
0.56275886,0.56275886,0.56275886
0.55779207,0.55779207,0.55779207
0.573361,0.573361,0.573361
0.5812794,0.5812794,0.5812794
0.5892884,0.5892884,0.5892884
0.5892884,0.5892884,0.5892884
0.5892884,0.5892884,0.5892884
0.5910451,0.5910451,0.5910451
0.5910451,0.5910451,0.5910451
0.59975624,0.59975624,0.59975624
0.6079768,0.6079768,0.6079768
0.6079768,0.6079768,0.6079768
0.61629176,0.61629176,0.61629176
0.61750036,0.61750036,0.61750036
0.6259244,0.6259244,0.6259244
0.6259244,0.6259244,0.6259244
0.6259244,0.6259244,0.6259244
0.6211042,0.6211042,0.6211042
0.6295695,0.6295695,0.6295695
0.6381318,0.6381318,0.6381318
0.6381318,0.6381318,0.6381318
0.6467922,0.6467922,0.6467922
0.65999216,0.65999216,0.65999216
0.65558714,0.65558714,0.65558714
0.6600276,0.6600276,0.6600276
0.67023414,0.67023414,0.67023414
0.67926216,0.67926216,0.67926216
0.6831688,0.6831688,0.6831688
0.6831688,0.6831688,0.6831688
0.68448734,0.68448734,0.68448734
0.68448734,0.68448734,0.68448734
0.6819253,0.6819253,0.6819253
0.6910872,0.6910872,0.6910872
0.70102745,0.70102745,0.70102745
0.7104082,0.7104082,0.7104082
0.7117715,0.7117715,0.7117715
0.7117715,0.7117715,0.7117715
0.7212756,0.7212756,0.7212756
0.7158375,0.7158375,0.7158375
0.73162556,0.73162556,0.73162556
0.71587545,0.71587545,0.71587545
0.71724796,0.71724796,0.71724796
0.72681457,0.72681457,0.72681457
0.7241173,0.7241173,0.7241173
0.73376274,0.73376274,0.73376274
0.7463569,0.7463569,0.7463569
0.7562568,0.7562568,0.7562568
0.7562967,0.7562967,0.7562967
0.7562967,0.7562967,0.7562967
0.7620268,0.7620268,0.7620268
0.7620268,0.7620268,0.7620268
0.7606207,0.7606207,0.7606207
0.7606207,0.7606207,0.7606207
0.7620669,0.7620669,0.7620669
0.7635153,0.7635153,0.7635153
0.7607009,0.7607009,0.7607009
0.7614237,0.7614237,0.7614237
0.7514651,0.7514651,0.7514651
0.7614237,0.7614237,0.7614237
0.77586716,0.77586716,0.77586716
0.78610516,0.78610516,0.78610516
0.78610516,0.78610516,0.78610516
0.78610516,0.78610516,0.78610516
0.77950865,0.77950865,0.77950865
0.78098565,0.78098565,0.78098565
0.7824654,0.7824654,0.7824654
0.7868777,0.7868777,0.7868777
0.7847307,0.7847307,0.7847307
0.7950704,0.7950704,0.7950704
0.7877047,0.7877047,0.7877047
0.7877047,0.7877047,0.7877047
0.78700155,0.78700155,0.78700155
0.78700155,0.78700155,0.78700155
0.78700155,0.78700155,0.78700155
0.78700155,0.78700155,0.78700155
0.7855557,0.7855557,0.7855557
0.7855557,0.7855557,0.7855557
0.7870427,0.7870427,0.7870427
0.7870427,0.7870427,0.7870427
0.7826582,0.7826582,0.7826582
0.7826582,0.7826582,0.7826582
0.77465844,0.77465844,0.77465844
0.78488266,0.78488266,0.78488266
0.78348124,0.78348124,0.78348124
0.78348124,0.78348124,0.78348124
0.7682263,0.7682263,0.7682263
0.7733134,0.7733134,0.7733134
0.7733134,0.7733134,0.7733134
0.769008,0.769008,0.769008
0.7675381,0.7675381,0.7675381
0.7675381,0.7675381,0.7675381
0.76899564,0.76899564,0.76899564
0.7589514,0.7589514,0.7589514
0.7539857,0.7539857,0.7539857
0.7539857,0.7539857,0.7539857
0.74695146,0.74695146,0.74695146
0.74695146,0.74695146,0.74695146
0.7378484,0.7378484,0.7378484
0.7378484,0.7378484,0.7378484
0.7385524,0.7385524,0.7385524
0.7385524,0.7385524,0.7385524
0.7302469,0.7302469,0.7302469
0.7302469,0.7302469,0.7302469
0.23574673,0.23574673,0.23574673
0.23174155,0.23174155,0.23174155
0.22386667,0.22386667,0.22386667
0.22330502,0.22330502,0.22330502
0.22524361,0.22524361,0.22524361
0.22748177,0.22748177,0.22748177
0.22748177,0.22748177,0.22748177
0.22300905,0.22300905,0.22300905
0.22300905,0.22300905,0.22300905
0.22551493,0.22551493,0.22551493
0.22551493,0.22551493,0.22551493
0.22495055,0.22495055,0.22495055
